,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Gerente,Meta_Mensal,Faturamento,Ano_Mes
68389,68390,2024-05-30,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_2353,Fernanda,60000.0,5500.0,2024-05
68390,68391,2023-12-17,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_14825,Fernanda,60000.0,80.0,2023-12
68391,68392,2023-11-16,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_26106,Fernanda,60000.0,2200.0,2023-11
68392,68393,2024-04-02,Recife,"Monitor 27""",1200.0,1,Cliente_14974,Marcos,48000.0,1200.0,2024-04
68393,68394,2023-12-06,São Paulo,Mouse Gamer,120.0,1,Cliente_10443,Carlos,50000.0,120.0,2023-12
68394,68395,2024-02-16,Curitiba,Mouse Gamer,120.0,1,Cliente_12077,Roberto,45000.0,120.0,2024-02
68395,68396,2023-09-23,Belo Horizonte,Notebook HP,3200.0,1,Cliente_2793,Juliana,55000.0,3200.0,2023-09
68396,68397,2024-08-28,São Paulo,Notebook HP,3200.0,1,Cliente_13192,Carlos,50000.0,3200.0,2024-08
68397,68398,2024-04-23,São Paulo,"Monitor 27""",1200.0,2,Cliente_23289,Carlos,50000.0,2400.0,2024-04
68398,68399,2024-11-20,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_28047,Juliana,55000.0,1200.0,2024-11
68399,68400,2024-03-23,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_26622,Juliana,55000.0,240.0,2024-03
68400,68401,2024-07-13,Salvador,Smartphone Samsung,2200.0,1,Cliente_19870,Ana,52000.0,2200.0,2024-07
68401,68402,2023-11-05,Curitiba,Mouse Gamer,120.0,1,Cliente_17353,Roberto,45000.0,120.0,2023-11
68402,68403,2024-12-04,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_26215,Pedro,42000.0,2200.0,2024-12
68403,68404,2023-11-29,Salvador,Teclado Mecânico,250.0,1,Cliente_12767,Ana,52000.0,250.0,2023-11
68404,68405,2024-12-12,São Paulo,iPhone 14,5500.0,5,Cliente_676,Carlos,50000.0,27500.0,2024-12
68405,68406,2024-10-08,Curitiba,Cabo HDMI,40.0,1,Cliente_15330,Roberto,45000.0,40.0,2024-10
68406,68407,2024-02-07,Online,iPhone 14,5500.0,1,Cliente_1932,Sem Gerente (E-commerce),0.0,5500.0,2024-02
68407,68408,2023-02-12,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_15751,Pedro,42000.0,1200.0,2023-02
68408,68409,2023-09-03,Porto Alegre,Notebook Dell,3500.0,1,Cliente_889,Pedro,42000.0,3500.0,2023-09
68409,68410,2023-05-23,Belo Horizonte,Notebook Dell,3500.0,5,Cliente_26863,Juliana,55000.0,17500.0,2023-05
68410,68411,2023-02-21,Salvador,Notebook Dell,3500.0,1,Cliente_17194,Ana,52000.0,3500.0,2023-02
68411,68412,2023-03-07,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_23430,Fernanda,60000.0,3200.0,2023-03
68412,68413,2023-04-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_14044,Roberto,45000.0,2200.0,2023-04
68413,68414,2024-11-02,Curitiba,"Monitor 27""",1200.0,3,Cliente_941,Roberto,45000.0,3600.0,2024-11
68414,68415,2024-11-08,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_23678,Fernanda,60000.0,5500.0,2024-11
68415,68416,2023-04-12,Porto Alegre,Notebook Dell,3500.0,1,Cliente_6670,Pedro,42000.0,3500.0,2023-04
68416,68417,2024-06-29,São Paulo,iPhone 14,5500.0,3,Cliente_27968,Carlos,50000.0,16500.0,2024-06
68417,68418,2023-12-05,Salvador,Smartphone Samsung,2200.0,3,Cliente_9744,Ana,52000.0,6600.0,2023-12
68418,68419,2024-08-10,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_28173,Fernanda,60000.0,250.0,2024-08
68419,68420,2023-05-09,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_5049,Pedro,42000.0,250.0,2023-05
68420,68421,2023-09-21,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_16835,Fernanda,60000.0,1200.0,2023-09
68421,68422,2023-10-24,Recife,Notebook Dell,3500.0,1,Cliente_1040,Marcos,48000.0,3500.0,2023-10
68422,68423,2024-03-09,São Paulo,Cabo HDMI,40.0,1,Cliente_1297,Carlos,50000.0,40.0,2024-03
68423,68424,2024-07-03,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_19376,Fernanda,60000.0,3500.0,2024-07
68424,68425,2024-08-05,Porto Alegre,Teclado Mecânico,250.0,2,Cliente_22451,Pedro,42000.0,500.0,2024-08
68425,68426,2024-09-25,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_7775,Pedro,42000.0,1200.0,2024-09
68426,68427,2023-06-28,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_19918,Fernanda,60000.0,5500.0,2023-06
68427,68428,2024-06-26,Online,Smartphone Samsung,2200.0,1,Cliente_10093,Sem Gerente (E-commerce),0.0,2200.0,2024-06
68428,68429,2023-12-26,Online,Teclado Mecânico,250.0,1,Cliente_20908,Sem Gerente (E-commerce),0.0,250.0,2023-12
68429,68430,2024-11-14,Recife,Teclado Mecânico,250.0,5,Cliente_3093,Marcos,48000.0,1250.0,2024-11
68430,68431,2024-08-31,Recife,Smartphone Samsung,2200.0,2,Cliente_24077,Marcos,48000.0,4400.0,2024-08
68431,68432,2023-01-26,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_8345,Juliana,55000.0,2200.0,2023-01
68432,68433,2023-07-08,Curitiba,Teclado Mecânico,250.0,1,Cliente_16795,Roberto,45000.0,250.0,2023-07
68433,68434,2024-02-09,Recife,iPhone 14,5500.0,1,Cliente_14221,Marcos,48000.0,5500.0,2024-02
68434,68435,2024-10-24,São Paulo,iPhone 14,5500.0,2,Cliente_11245,Carlos,50000.0,11000.0,2024-10
68435,68436,2023-02-01,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_9891,Juliana,55000.0,3500.0,2023-02
68436,68437,2024-10-24,Curitiba,iPhone 14,5500.0,1,Cliente_25378,Roberto,45000.0,5500.0,2024-10
68437,68438,2024-01-28,Belo Horizonte,Notebook HP,3200.0,1,Cliente_13950,Juliana,55000.0,3200.0,2024-01
68438,68439,2023-09-16,Recife,"Monitor 27""",1200.0,1,Cliente_16979,Marcos,48000.0,1200.0,2023-09
68439,68440,2024-02-15,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_22406,Fernanda,60000.0,5500.0,2024-02
68440,68441,2024-11-13,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_7491,Fernanda,60000.0,2200.0,2024-11
68441,68442,2024-04-23,Porto Alegre,iPhone 14,5500.0,2,Cliente_2095,Pedro,42000.0,11000.0,2024-04
68442,68443,2023-09-02,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_29598,Juliana,55000.0,3500.0,2023-09
68443,68444,2023-12-09,Curitiba,Mouse Gamer,120.0,1,Cliente_10069,Roberto,45000.0,120.0,2023-12
68444,68445,2024-09-10,Curitiba,"Monitor 27""",1200.0,1,Cliente_14454,Roberto,45000.0,1200.0,2024-09
68445,68446,2024-11-08,São Paulo,"Monitor 27""",1200.0,1,Cliente_13316,Carlos,50000.0,1200.0,2024-11
68446,68447,2023-01-11,Recife,Smartphone Samsung,2200.0,1,Cliente_3103,Marcos,48000.0,2200.0,2023-01
68447,68448,2023-02-11,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_16934,Fernanda,60000.0,1200.0,2023-02
68448,68449,2024-03-24,Curitiba,Notebook HP,3200.0,1,Cliente_17093,Roberto,45000.0,3200.0,2024-03
68449,68450,2023-11-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_13833,Carlos,50000.0,1200.0,2023-11
68450,68451,2023-04-29,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_11855,Juliana,55000.0,250.0,2023-04
68451,68452,2024-03-12,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_28102,Pedro,42000.0,2200.0,2024-03
68452,68453,2023-03-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_16097,Carlos,50000.0,1200.0,2023-03
68453,68454,2023-11-25,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_8239,Fernanda,60000.0,5500.0,2023-11
68454,68455,2023-07-29,Porto Alegre,Notebook Dell,3500.0,1,Cliente_6925,Pedro,42000.0,3500.0,2023-07
68455,68456,2023-06-22,Recife,Teclado Mecânico,250.0,1,Cliente_16964,Marcos,48000.0,250.0,2023-06
68456,68457,2023-04-12,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_7146,Pedro,42000.0,250.0,2023-04
68457,68458,2024-05-28,São Paulo,iPhone 14,5500.0,1,Cliente_11853,Carlos,50000.0,5500.0,2024-05
68458,68459,2023-08-08,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_13931,Juliana,55000.0,120.0,2023-08
68459,68460,2023-03-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_19360,Carlos,50000.0,250.0,2023-03
68460,68461,2023-02-24,Belo Horizonte,Notebook HP,3200.0,1,Cliente_10369,Juliana,55000.0,3200.0,2023-02
68461,68462,2024-04-13,São Paulo,Notebook HP,3200.0,2,Cliente_8495,Carlos,50000.0,6400.0,2024-04
68462,68463,2023-06-12,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_20199,Fernanda,60000.0,3500.0,2023-06
68463,68464,2024-11-25,Curitiba,Notebook Dell,3500.0,2,Cliente_20224,Roberto,45000.0,7000.0,2024-11
68464,68465,2023-12-25,Salvador,Notebook Dell,3500.0,1,Cliente_4630,Ana,52000.0,3500.0,2023-12
68465,68466,2023-10-02,Recife,Notebook Dell,3500.0,1,Cliente_3970,Marcos,48000.0,3500.0,2023-10
68466,68467,2024-04-05,Belo Horizonte,"Monitor 27""",1200.0,5,Cliente_15335,Juliana,55000.0,6000.0,2024-04
68467,68468,2024-11-05,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_18376,Fernanda,60000.0,80.0,2024-11
68468,68469,2023-06-06,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_29990,Juliana,55000.0,250.0,2023-06
68469,68470,2023-07-09,Curitiba,iPhone 14,5500.0,1,Cliente_14915,Roberto,45000.0,5500.0,2023-07
68470,68471,2024-12-16,Belo Horizonte,Notebook HP,3200.0,2,Cliente_24147,Juliana,55000.0,6400.0,2024-12
68471,68472,2023-01-19,Curitiba,"Monitor 27""",1200.0,1,Cliente_26763,Roberto,45000.0,1200.0,2023-01
68472,68473,2023-04-27,Curitiba,Notebook Dell,3500.0,1,Cliente_8709,Roberto,45000.0,3500.0,2023-04
68473,68474,2023-05-01,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_5040,Juliana,55000.0,2200.0,2023-05
68474,68475,2023-03-28,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_12849,Fernanda,60000.0,2200.0,2023-03
68475,68476,2024-04-04,São Paulo,iPhone 14,5500.0,3,Cliente_13267,Carlos,50000.0,16500.0,2024-04
68476,68477,2023-01-19,Porto Alegre,Notebook HP,3200.0,1,Cliente_7427,Pedro,42000.0,3200.0,2023-01
68477,68478,2024-06-16,Porto Alegre,Cabo HDMI,40.0,1,Cliente_19541,Pedro,42000.0,40.0,2024-06
68478,68479,2024-07-08,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_8354,Fernanda,60000.0,120.0,2024-07
68479,68480,2024-08-02,Porto Alegre,Notebook HP,3200.0,3,Cliente_29157,Pedro,42000.0,9600.0,2024-08
68480,68481,2024-01-07,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_10464,Fernanda,60000.0,5500.0,2024-01
68481,68482,2023-10-18,Rio De Janeiro,Mouse Gamer,120.0,5,Cliente_26787,Fernanda,60000.0,600.0,2023-10
68482,68483,2023-03-12,Salvador,Notebook Dell,3500.0,1,Cliente_25629,Ana,52000.0,3500.0,2023-03
68483,68484,2024-01-13,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_3999,Juliana,55000.0,40.0,2024-01
68484,68485,2023-11-03,Porto Alegre,Notebook Dell,3500.0,1,Cliente_4059,Pedro,42000.0,3500.0,2023-11
68485,68486,2023-02-27,São Paulo,Cabo HDMI,40.0,1,Cliente_1748,Carlos,50000.0,40.0,2023-02
68486,68487,2024-09-14,São Paulo,Teclado Mecânico,250.0,1,Cliente_187,Carlos,50000.0,250.0,2024-09
68487,68488,2024-02-28,Curitiba,Notebook HP,3200.0,1,Cliente_25527,Roberto,45000.0,3200.0,2024-02
68488,68489,2023-06-02,São Paulo,Notebook HP,3200.0,1,Cliente_3668,Carlos,50000.0,3200.0,2023-06
68489,68490,2023-01-29,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_23826,Fernanda,60000.0,3200.0,2023-01
68490,68491,2024-10-11,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_17734,Juliana,55000.0,120.0,2024-10
68491,68492,2023-12-20,São Paulo,Notebook Dell,3500.0,1,Cliente_19779,Carlos,50000.0,3500.0,2023-12
68492,68493,2024-04-21,Salvador,Smartphone Samsung,2200.0,1,Cliente_25967,Ana,52000.0,2200.0,2024-04
68493,68494,2023-01-12,Curitiba,iPhone 14,5500.0,1,Cliente_19100,Roberto,45000.0,5500.0,2023-01
68494,68495,2024-12-11,São Paulo,iPhone 14,5500.0,1,Cliente_8559,Carlos,50000.0,5500.0,2024-12
68495,68496,2024-07-12,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_19457,Juliana,55000.0,1200.0,2024-07
68496,68497,2023-02-09,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_26995,Fernanda,60000.0,1200.0,2023-02
68497,68498,2023-06-25,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21654,Carlos,50000.0,2200.0,2023-06
68498,68499,2023-05-06,Belo Horizonte,Notebook HP,3200.0,2,Cliente_15899,Juliana,55000.0,6400.0,2023-05
68499,68500,2024-03-02,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4264,Roberto,45000.0,2200.0,2024-03
68500,68501,2023-06-27,Rio De Janeiro,Mouse Gamer,120.0,10,Cliente_16826,Fernanda,60000.0,1200.0,2023-06
68501,68502,2023-10-27,Salvador,Cabo HDMI,40.0,1,Cliente_5055,Ana,52000.0,40.0,2023-10
68502,68503,2023-12-25,Porto Alegre,Mouse Gamer,120.0,1,Cliente_11010,Pedro,42000.0,120.0,2023-12
68503,68504,2024-08-27,Curitiba,"Monitor 27""",1200.0,1,Cliente_11078,Roberto,45000.0,1200.0,2024-08
68504,68505,2023-03-17,Recife,Teclado Mecânico,250.0,10,Cliente_12038,Marcos,48000.0,2500.0,2023-03
68505,68506,2024-09-14,Porto Alegre,Cabo HDMI,40.0,2,Cliente_23190,Pedro,42000.0,80.0,2024-09
68506,68507,2023-04-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_1491,Roberto,45000.0,1200.0,2023-04
68507,68508,2024-07-21,Curitiba,iPhone 14,5500.0,1,Cliente_25614,Roberto,45000.0,5500.0,2024-07
68508,68509,2023-02-22,Salvador,Mouse Gamer,120.0,5,Cliente_2360,Ana,52000.0,600.0,2023-02
68509,68510,2023-06-24,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10778,Carlos,50000.0,2200.0,2023-06
68510,68511,2024-02-13,Online,Notebook Dell,3500.0,1,Cliente_5031,Sem Gerente (E-commerce),0.0,3500.0,2024-02
68511,68512,2024-12-22,Curitiba,"Monitor 27""",1200.0,1,Cliente_2123,Roberto,45000.0,1200.0,2024-12
68512,68513,2024-04-06,Belo Horizonte,iPhone 14,5500.0,1,Cliente_10187,Juliana,55000.0,5500.0,2024-04
68513,68514,2024-08-15,Salvador,Notebook HP,3200.0,2,Cliente_24114,Ana,52000.0,6400.0,2024-08
68514,68515,2024-07-13,Recife,Cabo HDMI,40.0,2,Cliente_29752,Marcos,48000.0,80.0,2024-07
68515,68516,2024-12-15,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2470,Carlos,50000.0,2200.0,2024-12
68516,68517,2024-10-01,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_18447,Fernanda,60000.0,1200.0,2024-10
68517,68518,2024-05-14,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_17809,Juliana,55000.0,7000.0,2024-05
68518,68519,2023-06-01,Salvador,Cabo HDMI,40.0,1,Cliente_3584,Ana,52000.0,40.0,2023-06
68519,68520,2023-02-14,São Paulo,"Monitor 27""",1200.0,1,Cliente_12820,Carlos,50000.0,1200.0,2023-02
68520,68521,2023-04-02,Salvador,Notebook Dell,3500.0,1,Cliente_27610,Ana,52000.0,3500.0,2023-04
68521,68522,2023-04-12,Rio De Janeiro,Smartphone Samsung,2200.0,5,Cliente_7612,Fernanda,60000.0,11000.0,2023-04
68522,68523,2024-12-30,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_22153,Fernanda,60000.0,250.0,2024-12
68523,68524,2024-05-19,Curitiba,Notebook Dell,3500.0,1,Cliente_13890,Roberto,45000.0,3500.0,2024-05
68524,68525,2024-07-05,Recife,Notebook Dell,3500.0,1,Cliente_7171,Marcos,48000.0,3500.0,2024-07
68525,68526,2023-07-05,Porto Alegre,iPhone 14,5500.0,1,Cliente_26182,Pedro,42000.0,5500.0,2023-07
68526,68527,2023-11-14,Salvador,Teclado Mecânico,250.0,1,Cliente_23746,Ana,52000.0,250.0,2023-11
68527,68528,2023-12-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26910,Carlos,50000.0,2200.0,2023-12
68528,68529,2024-01-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_19019,Roberto,45000.0,1200.0,2024-01
68529,68530,2023-11-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_21385,Roberto,45000.0,250.0,2023-11
68530,68531,2024-09-03,Recife,Notebook HP,3200.0,3,Cliente_9674,Marcos,48000.0,9600.0,2024-09
68531,68532,2023-07-21,Salvador,Cabo HDMI,40.0,1,Cliente_7097,Ana,52000.0,40.0,2023-07
68532,68533,2024-04-15,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_4487,Juliana,55000.0,2200.0,2024-04
68533,68534,2024-04-18,Online,Teclado Mecânico,250.0,1,Cliente_1988,Sem Gerente (E-commerce),0.0,250.0,2024-04
68534,68535,2023-08-11,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_60,Juliana,55000.0,2200.0,2023-08
68535,68536,2023-05-24,Recife,Notebook HP,3200.0,1,Cliente_5653,Marcos,48000.0,3200.0,2023-05
68536,68537,2024-11-08,Curitiba,"Monitor 27""",1200.0,1,Cliente_7683,Roberto,45000.0,1200.0,2024-11
68537,68538,2023-09-23,São Paulo,Mouse Gamer,120.0,2,Cliente_6869,Carlos,50000.0,240.0,2023-09
68538,68539,2024-02-22,Belo Horizonte,iPhone 14,5500.0,1,Cliente_6519,Juliana,55000.0,5500.0,2024-02
68539,68540,2023-01-08,Recife,Teclado Mecânico,250.0,1,Cliente_19353,Marcos,48000.0,250.0,2023-01
68540,68541,2023-01-07,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_21643,Pedro,42000.0,2400.0,2023-01
68541,68542,2023-06-17,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_19939,Fernanda,60000.0,6400.0,2023-06
68542,68543,2024-11-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_19545,Roberto,45000.0,1200.0,2024-11
68543,68544,2023-02-13,Curitiba,Smartphone Samsung,2200.0,3,Cliente_14752,Roberto,45000.0,6600.0,2023-02
68544,68545,2024-07-02,Curitiba,iPhone 14,5500.0,2,Cliente_19917,Roberto,45000.0,11000.0,2024-07
68545,68546,2024-02-21,São Paulo,Notebook Dell,3500.0,1,Cliente_27751,Carlos,50000.0,3500.0,2024-02
68546,68547,2023-10-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_5698,Carlos,50000.0,250.0,2023-10
68547,68548,2024-06-08,Rio De Janeiro,"Monitor 27""",1200.0,2,Cliente_16900,Fernanda,60000.0,2400.0,2024-06
68548,68549,2024-07-13,Online,Notebook Dell,3500.0,1,Cliente_22137,Sem Gerente (E-commerce),0.0,3500.0,2024-07
68549,68550,2023-04-04,Curitiba,iPhone 14,5500.0,1,Cliente_24147,Roberto,45000.0,5500.0,2023-04
68550,68551,2023-09-05,Recife,Mouse Gamer,120.0,2,Cliente_3843,Marcos,48000.0,240.0,2023-09
68551,68552,2023-08-10,São Paulo,Notebook Dell,3500.0,1,Cliente_29892,Carlos,50000.0,3500.0,2023-08
68552,68553,2024-07-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_26115,Carlos,50000.0,1200.0,2024-07
68553,68554,2023-05-23,Porto Alegre,Notebook HP,3200.0,2,Cliente_23719,Pedro,42000.0,6400.0,2023-05
68554,68555,2024-12-24,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_6069,Fernanda,60000.0,250.0,2024-12
68555,68556,2024-07-08,Recife,Smartphone Samsung,2200.0,1,Cliente_8414,Marcos,48000.0,2200.0,2024-07
68556,68557,2024-10-09,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_25639,Juliana,55000.0,240.0,2024-10
68557,68558,2024-06-25,São Paulo,Smartphone Samsung,2200.0,1,Cliente_29779,Carlos,50000.0,2200.0,2024-06
68558,68559,2024-03-16,Recife,Teclado Mecânico,250.0,1,Cliente_28750,Marcos,48000.0,250.0,2024-03
68559,68560,2024-12-13,Salvador,Notebook Dell,3500.0,1,Cliente_6015,Ana,52000.0,3500.0,2024-12
68560,68561,2023-01-26,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_10636,Juliana,55000.0,2200.0,2023-01
68561,68562,2023-03-11,São Paulo,Teclado Mecânico,250.0,5,Cliente_29505,Carlos,50000.0,1250.0,2023-03
68562,68563,2023-11-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_13628,Carlos,50000.0,250.0,2023-11
68563,68564,2023-03-16,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_22512,Pedro,42000.0,2200.0,2023-03
68564,68565,2024-11-03,Recife,Notebook HP,3200.0,2,Cliente_28412,Marcos,48000.0,6400.0,2024-11
68565,68566,2024-12-16,Porto Alegre,Notebook Dell,3500.0,1,Cliente_20352,Pedro,42000.0,3500.0,2024-12
68566,68567,2024-02-08,Porto Alegre,Cabo HDMI,40.0,1,Cliente_12794,Pedro,42000.0,40.0,2024-02
68567,68568,2023-03-12,Porto Alegre,Notebook HP,3200.0,1,Cliente_10088,Pedro,42000.0,3200.0,2023-03
68568,68569,2024-08-01,São Paulo,Notebook HP,3200.0,1,Cliente_18637,Carlos,50000.0,3200.0,2024-08
68569,68570,2024-05-04,Belo Horizonte,iPhone 14,5500.0,1,Cliente_544,Juliana,55000.0,5500.0,2024-05
68570,68571,2024-03-07,Salvador,Notebook Dell,3500.0,1,Cliente_359,Ana,52000.0,3500.0,2024-03
68571,68572,2023-01-18,Salvador,Mouse Gamer,120.0,2,Cliente_29129,Ana,52000.0,240.0,2023-01
68572,68573,2023-08-18,São Paulo,Notebook HP,3200.0,1,Cliente_22820,Carlos,50000.0,3200.0,2023-08
68573,68574,2023-11-05,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_28103,Pedro,42000.0,1200.0,2023-11
68574,68575,2024-03-14,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_20955,Pedro,42000.0,2200.0,2024-03
68575,68576,2024-09-15,Curitiba,Notebook Dell,3500.0,1,Cliente_16171,Roberto,45000.0,3500.0,2024-09
68576,68577,2024-07-02,Belo Horizonte,iPhone 14,5500.0,1,Cliente_23618,Juliana,55000.0,5500.0,2024-07
68577,68578,2023-08-01,Recife,Notebook HP,3200.0,1,Cliente_4507,Marcos,48000.0,3200.0,2023-08
68578,68579,2023-11-29,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_4555,Pedro,42000.0,1200.0,2023-11
68579,68580,2024-06-26,Recife,Smartphone Samsung,2200.0,1,Cliente_1707,Marcos,48000.0,2200.0,2024-06
68580,68581,2023-06-13,São Paulo,Smartphone Samsung,2200.0,2,Cliente_27411,Carlos,50000.0,4400.0,2023-06
68581,68582,2023-11-02,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_9361,Juliana,55000.0,240.0,2023-11
68582,68583,2023-08-05,Salvador,Cabo HDMI,40.0,1,Cliente_8320,Ana,52000.0,40.0,2023-08
68583,68584,2024-09-29,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_25586,Pedro,42000.0,2400.0,2024-09
68584,68585,2023-06-25,Recife,Notebook Dell,3500.0,1,Cliente_4842,Marcos,48000.0,3500.0,2023-06
68585,68586,2024-10-27,Curitiba,Smartphone Samsung,2200.0,2,Cliente_2751,Roberto,45000.0,4400.0,2024-10
68586,68587,2024-03-08,Porto Alegre,Smartphone Samsung,2200.0,10,Cliente_28051,Pedro,42000.0,22000.0,2024-03
68587,68588,2024-05-28,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_25280,Fernanda,60000.0,2200.0,2024-05
68588,68589,2024-02-25,Curitiba,Cabo HDMI,40.0,1,Cliente_4715,Roberto,45000.0,40.0,2024-02
68589,68590,2023-04-04,Salvador,Cabo HDMI,40.0,1,Cliente_8465,Ana,52000.0,40.0,2023-04
68590,68591,2023-03-28,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_2051,Pedro,42000.0,250.0,2023-03
68591,68592,2023-08-07,Curitiba,Notebook HP,3200.0,1,Cliente_8682,Roberto,45000.0,3200.0,2023-08
68592,68593,2024-11-08,Belo Horizonte,Notebook HP,3200.0,10,Cliente_16950,Juliana,55000.0,32000.0,2024-11
68593,68594,2024-05-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10465,Carlos,50000.0,2200.0,2024-05
68594,68595,2024-11-09,Salvador,iPhone 14,5500.0,1,Cliente_27767,Ana,52000.0,5500.0,2024-11
68595,68596,2024-08-13,Recife,Cabo HDMI,40.0,1,Cliente_18430,Marcos,48000.0,40.0,2024-08
68596,68597,2023-04-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_15097,Carlos,50000.0,250.0,2023-04
68597,68598,2023-02-16,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_3145,Juliana,55000.0,2200.0,2023-02
68598,68599,2024-02-06,Salvador,Notebook Dell,3500.0,3,Cliente_28877,Ana,52000.0,10500.0,2024-02
68599,68600,2023-03-30,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_7398,Juliana,55000.0,120.0,2023-03
68600,68601,2023-03-23,Recife,Mouse Gamer,120.0,1,Cliente_20427,Marcos,48000.0,120.0,2023-03
68601,68602,2024-01-11,Curitiba,Teclado Mecânico,250.0,2,Cliente_14491,Roberto,45000.0,500.0,2024-01
68602,68603,2023-10-02,Belo Horizonte,iPhone 14,5500.0,1,Cliente_24925,Juliana,55000.0,5500.0,2023-10
68603,68604,2023-10-01,Recife,Cabo HDMI,40.0,1,Cliente_28525,Marcos,48000.0,40.0,2023-10
68604,68605,2023-11-28,Porto Alegre,Notebook Dell,3500.0,1,Cliente_9934,Pedro,42000.0,3500.0,2023-11
68605,68606,2024-06-24,Salvador,Cabo HDMI,40.0,3,Cliente_8686,Ana,52000.0,120.0,2024-06
68606,68607,2023-08-31,Curitiba,Cabo HDMI,40.0,5,Cliente_4035,Roberto,45000.0,200.0,2023-08
68607,68608,2024-12-03,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_22746,Pedro,42000.0,1200.0,2024-12
68608,68609,2023-12-30,Rio De Janeiro,"Monitor 27""",1200.0,2,Cliente_4246,Fernanda,60000.0,2400.0,2023-12
